glean_id,glean_date,glean_text,glean_type,glean_location,invoice_id,canonical_vendor_id
361326af-f38f-46a0-a256-4eec16dc6e5f-fd47eb0b-19d4-4041-a1fb-dd0b113dacbb,2020-12-21,First new bill in 10 months from vendor fd47eb0b-19d4-4041-a1fb-dd0b113dacbb,vendor_not_seen_in_a_while,invoice,361326af-f38f-46a0-a256-4eec16dc6e5f,fd47eb0b-19d4-4041-a1fb-dd0b113dacbb
4b26c1c0-8487-4215-9375-3999292cb51c-3629f0a6-158e-4027-92c7-26806c316bc2,2020-12-21,First new bill in 10 months from vendor 3629f0a6-158e-4027-92c7-26806c316bc2,vendor_not_seen_in_a_while,invoice,4b26c1c0-8487-4215-9375-3999292cb51c,3629f0a6-158e-4027-92c7-26806c316bc2
b7aafc70-0e51-4e33-bf2f-a00da5b387db-27184514-17c5-466d-9f68-e02253695bfa,2020-12-21,First new bill in 10 months from vendor 27184514-17c5-466d-9f68-e02253695bfa,vendor_not_seen_in_a_while,invoice,b7aafc70-0e51-4e33-bf2f-a00da5b387db,27184514-17c5-466d-9f68-e02253695bfa
dcf8f9de-d2db-4b04-aa64-1d26172ce426-86ccadec-b5e3-4a76-89ca-062dd98bbf88,2020-12-21,First new bill in 10 months from vendor 86ccadec-b5e3-4a76-89ca-062dd98bbf88,vendor_not_seen_in_a_while,invoice,dcf8f9de-d2db-4b04-aa64-1d26172ce426,86ccadec-b5e3-4a76-89ca-062dd98bbf88
60b339d1-4543-429e-a956-bf57db148555-8b841974-e08f-4259-b81c-42e9e4e52ce0,2020-12-21,First new bill in 10 months from vendor 8b841974-e08f-4259-b81c-42e9e4e52ce0,vendor_not_seen_in_a_while,invoice,60b339d1-4543-429e-a956-bf57db148555,8b841974-e08f-4259-b81c-42e9e4e52ce0
6b195fcd-b808-402e-b861-6bb3e74a279d-3cac8be6-0624-4009-a020-ba55673e747f,2020-12-21,First new bill in 10 months from vendor 3cac8be6-0624-4009-a020-ba55673e747f,vendor_not_seen_in_a_while,invoice,6b195fcd-b808-402e-b861-6bb3e74a279d,3cac8be6-0624-4009-a020-ba55673e747f
1b516a53-7945-437f-868b-7ee631b66f4c-acd10343-3667-4457-9d2f-3719b80379fa,2020-12-21,First new bill in 10 months from vendor acd10343-3667-4457-9d2f-3719b80379fa,vendor_not_seen_in_a_while,invoice,1b516a53-7945-437f-868b-7ee631b66f4c,acd10343-3667-4457-9d2f-3719b80379fa
