glean_id,glean_date,glean_text,glean_type,glean_location,invoice_id,canonical_vendor_id
d1a6beb8-12d4-456a-a0b4-0e7340ad504d-8f3ae183-3da9-4113-b432-e559dcba8f1c,2020-12-21,First new bill in 26 months from vendor 8f3ae183-3da9-4113-b432-e559dcba8f1c,vendor_not_seen_in_a_while,invoice,d1a6beb8-12d4-456a-a0b4-0e7340ad504d,8f3ae183-3da9-4113-b432-e559dcba8f1c
